lead_id,name,company,title,industry,region,website_visits,pages_per_visit,time_on_site,content_downloads,lead_source,converted,stage
L23265,Mrs. Michelle Rollins DVM,Greer-Hudson,Business Development Executive,Retail,Europe,0,0.0,0,0,Olark Chat,1,Closed Won
L23266,Jordan Cooper,Bates Inc,VP of Marketing,Software,South America,0,0.0,0,0,Olark Chat,0,Qualification
L23267,Sally Johnson MD,Perez-Johnson,Growth Lead,Retail,South America,1,1.0,1077,0,Direct Traffic,0,Negotiation
L23268,Martin Allen,Perez PLC,Head of Sales,Technology,Europe,0,0.0,0,1,Olark Chat,1,Closed Lost
L23269,Keith Brown,"Price, Thomas and Jefferson",Revenue Ops Analyst,Manufacturing,Asia,1,1.0,446,0,Direct Traffic,0,Prospecting
L23270,Adam Peterson,Pearson-Rogers,Business Development Executive,Manufacturing,Europe,0,0.0,0,1,Olark Chat,0,Proposal
L23271,Dawn Robles,Meyers Group,Chief Product Officer,Technology,Europe,8,4.0,1408,0,Organic Search,1,Prospecting
L23272,Jodi Stewart,Thomas and Sons,Marketing Manager,Healthcare,North America,2,2.0,121,0,Google,0,Proposal
L23273,April Johnson,"Smith, Schmidt and Schneider",Chief Product Officer,Consulting,Asia,1,1.0,198,1,Olark Chat,0,Prospecting
L23274,Samantha Wheeler,Russell-Stephens,Business Development Executive,Finance,Asia,4,2.0,12,3,Direct Traffic,0,Closed Lost
L23275,Cristian Summers,"Martin, Lopez and Ross",Revenue Ops Analyst,Technology,Europe,0,0.0,0,2,Reference,1,Prospecting
L23276,Mr. Jerry Mills,"Hudson, Escobar and Jimenez",Marketing Manager,Healthcare,Oceania,11,2.2,1060,0,Google,1,Qualification
L23277,Daniel Sanders,"Herring, Spears and Jimenez",Growth Lead,Consulting,Europe,2,2.0,2,1,Direct Traffic,0,Prospecting
L23278,Timothy Allen,Ellis LLC,Business Development Executive,Software,South America,2,2.0,118,1,Direct Traffic,1,Qualification
L23279,Mark Rios,Blackwell Ltd,Business Development Executive,Finance,Oceania,4,2.0,1179,0,Google,1,Proposal
L23280,Elizabeth White,Weeks-Mathis,Account Manager,Software,Asia,2,2.0,499,0,Direct Traffic,0,Qualification
L23281,David Mueller,Hayden LLC,Revenue Ops Analyst,Consulting,Oceania,6,6.0,197,2,Organic Search,0,Prospecting
L23282,Joshua Lowe,"Thompson, Maxwell and Baker",VP of Marketing,Technology,Europe,2,2.0,461,1,Google,0,Prospecting
L23283,John Knapp,Hebert-Richardson,Marketing Manager,Retail,Europe,8,4.0,234,0,Organic Search,1,Qualification
L23284,Jessica Miller,Smith-Hall,Marketing Manager,Retail,Asia,3,3.0,541,0,Direct Traffic,0,Prospecting
L23285,Vickie Keller,Long-Garrett,Growth Lead,Manufacturing,Europe,8,4.0,61,0,Organic Search,0,Prospecting
L23286,Olivia Salinas,Andersen LLC,Revenue Ops Analyst,Consulting,Asia,0,0.0,0,0,Olark Chat,0,Proposal
L23287,Reginald Carter,Smith-Guerrero,VP of Marketing,Consulting,Europe,2,2.0,389,1,Google,0,Closed Won
L23288,John Wilson,Flores-Harrison,Account Manager,Retail,Oceania,3,3.0,734,0,Google,1,Qualification
L23289,Marc Rodriguez,"Wilson, Roach and Carter",VP of Marketing,Manufacturing,Asia,2,2.0,1087,1,Direct Traffic,0,Prospecting
L23290,Laura Allison,Cabrera and Sons,Growth Lead,Finance,South America,5,1.67,331,0,Referral Sites,0,Qualification
L23291,Mary Sanchez,King-Simmons,Account Manager,Healthcare,Oceania,17,1.31,1194,1,Direct Traffic,1,Prospecting
L23292,Lisa Mcbride,Mclaughlin PLC,VP of Marketing,Manufacturing,Asia,2,1.0,75,0,Google,0,Proposal
L23293,Shari Morgan,Bryant-Guerra,Business Development Executive,Retail,Africa,4,4.0,1882,0,Organic Search,1,Qualification
L23294,Thomas Sharp,Hooper LLC,Account Manager,Software,Asia,6,2.0,1168,2,Google,1,Prospecting
L23295,Mark Moore,Freeman Ltd,Account Manager,Healthcare,South America,8,2.67,1558,3,Google,1,Prospecting
L23296,Marilyn Phillips MD,"Bishop, Garrett and Jordan",Sales Director,Manufacturing,Asia,4,4.0,61,0,Organic Search,0,Closed Lost
L23297,Crystal Wood,Alvarado LLC,Marketing Manager,Retail,Oceania,2,2.0,333,1,Direct Traffic,0,Prospecting
L23298,Sara Walker,Olson LLC,Business Development Executive,Technology,Africa,10,10.0,349,0,Direct Traffic,0,Prospecting
L23299,Ryan Burke,Johnson PLC,Growth Lead,Healthcare,Oceania,0,0.0,0,2,Olark Chat,1,Qualification
L23300,Arthur Moss,Graham-Gross,Chief Product Officer,Software,Asia,2,2.0,541,0,Google,0,Prospecting
L23301,Michael Tucker,Alvarez-Lewis,Chief Product Officer,Retail,Asia,8,4.0,58,0,Direct Traffic,1,Negotiation
L23302,Crystal Wood,Alvarado LLC,Marketing Manager,Manufacturing,Oceania,2,2.0,333,0,Direct Traffic,0,Closed Won
L23303,Vickie Harper,Hayes-Castillo,Marketing Manager,Technology,Oceania,4,1.33,31,0,Organic Search,1,Proposal
L23304,Kimberly Lynch,Ryan PLC,VP of Marketing,Manufacturing,Europe,0,0.0,0,0,Reference,0,Proposal
L23305,Sheryl Schaefer,Ellis-Olson,Chief Product Officer,Consulting,North America,3,3.0,360,2,Direct Traffic,0,Closed Won
L23306,Sally Flores,"Grant, Burch and Davis",Growth Lead,Healthcare,Europe,0,0.0,0,0,Reference,1,Qualification
L23307,Jonathan Martin,"Cook, Humphrey and Lang",Head of Sales,Software,South America,0,0.0,0,0,Reference,1,Qualification
L23308,Rachael Cruz,"Ramirez, Harding and Meza",Revenue Ops Analyst,Retail,Asia,3,3.0,261,0,Google,0,Negotiation
L23309,Eddie Nixon,"Lee, Holmes and Jackson",Revenue Ops Analyst,Healthcare,South America,4,4.0,71,0,Organic Search,0,Prospecting
L23310,Rebecca Shah,"Gardner, Yoder and Combs",Business Development Executive,Technology,Europe,5,5.0,213,0,Google,0,Qualification
L23311,Victor Lee,Maldonado-Martinez,Revenue Ops Analyst,Retail,Europe,6,2.0,1086,0,Referral Sites,1,Closed Lost
L23312,Brenda Matthews,Ray Inc,Chief Product Officer,Consulting,Europe,4,4.0,133,0,Organic Search,0,Proposal
L23313,Joseph Rodriguez,Lynn-Chan,Sales Director,Finance,Oceania,7,7.0,1087,0,Organic Search,0,Qualification
L23314,Keith Little,"Anthony, Ross and Wright",Marketing Manager,Finance,Oceania,3,3.0,363,0,Direct Traffic,0,Prospecting
L23315,John Boyd,Decker-Mathews,Revenue Ops Analyst,Retail,Africa,4,4.0,16,1,Organic Search,0,Prospecting
L23316,David Jones,Gibson and Sons,VP of Marketing,Software,Asia,0,0.0,0,0,Olark Chat,0,Closed Won
L23317,Elizabeth Aguilar,Johns-Lee,Revenue Ops Analyst,Consulting,Europe,4,2.0,1205,0,Google,1,Qualification
L23318,Brooke Barrett,Nguyen-Kent,Head of Sales,Consulting,Europe,2,2.0,199,1,Direct Traffic,0,Proposal
L23319,Cheryl Parker,"Ward, Logan and Schneider",Business Development Executive,Retail,Europe,11,2.2,523,1,Google,1,Prospecting
L23320,Jay Allen,"Cabrera, Beasley and Aguirre",Growth Lead,Software,Oceania,2,2.0,1017,2,Google,1,Qualification
L23321,Leslie Hooper,"Smith, Figueroa and Hernandez",Head of Sales,Healthcare,Africa,3,3.0,664,0,Google,1,Qualification
L23322,Wendy Rogers,"Jackson, Blevins and Price",Sales Director,Finance,Oceania,2,1.0,1310,0,Google,1,Qualification
L23323,Donald Wright,Lucas-Johnson,Head of Sales,Consulting,Oceania,2,2.0,303,0,Direct Traffic,0,Proposal
L23324,Gary Harris MD,Hansen-Castro,Business Development Executive,Software,Africa,0,0.0,0,1,Olark Chat,0,Prospecting
L23325,Richard Baxter,Dorsey and Sons,Sales Director,Healthcare,Africa,0,0.0,0,1,Olark Chat,0,Closed Lost
L23326,Michael Hampton,Meyer-Hughes,Business Development Executive,Healthcare,North America,0,0.0,0,0,Olark Chat,0,Prospecting
L23327,Jaime Church,Potter Group,Head of Sales,Retail,Europe,2,2.0,1069,1,Google,1,Prospecting
L23328,James Thomas,"Taylor, Young and Rodriguez",Marketing Manager,Retail,Europe,0,0.0,0,1,Reference,1,Prospecting
L23329,Russell Wang,Greene-Barr,Marketing Manager,Software,Asia,0,0.0,0,0,Olark Chat,1,Proposal
L23330,Steven Taylor,Harvey LLC,VP of Marketing,Software,South America,5,2.5,8,0,Google,0,Proposal
L23331,Paula Huynh,Lambert Ltd,Growth Lead,Finance,Europe,4,4.0,1052,0,Direct Traffic,1,Qualification
L23332,Tiffany Wiggins,Phillips Ltd,Head of Sales,Technology,Oceania,3,3.0,1314,0,Google,0,Prospecting
L23333,Margaret Brown,Kelly-Odonnell,Marketing Manager,Retail,Asia,2,2.0,260,0,Direct Traffic,0,Qualification
L23334,Alexandra Bryan,"Bradley, Stevens and Cooper",Business Development Executive,Finance,Europe,5,5.0,227,0,Organic Search,0,Closed Won
L23335,Mark Robinson,Zimmerman Ltd,Head of Sales,Consulting,Europe,3,1.5,15,2,Olark Chat,0,Negotiation
L23336,Timothy Garcia,Bailey-Lopez,Revenue Ops Analyst,Healthcare,Africa,3,3.0,373,0,Google,0,Qualification
L23337,Jamie Jones,Hernandez-Torres,Head of Sales,Manufacturing,South America,4,4.0,929,0,Direct Traffic,1,Prospecting
L23338,Gary Ryan,Scott PLC,Head of Sales,Software,Oceania,3,3.0,251,1,Google,0,Qualification
L23339,Natasha Ward,Hobbs-Ballard,VP of Marketing,Finance,Oceania,2,2.0,811,0,Direct Traffic,1,Qualification
L23340,Thomas Hoffman,Rodriguez LLC,Head of Sales,Manufacturing,Oceania,2,2.0,702,0,Direct Traffic,0,Qualification
L23341,Hannah Patterson,Blair and Sons,Account Manager,Retail,South America,7,7.0,32,0,Direct Traffic,0,Closed Won
L23342,Kevin Chavez,Murphy LLC,Revenue Ops Analyst,Healthcare,South America,4,4.0,595,0,Google,1,Negotiation
L23343,Leslie Peters,Burns Inc,Business Development Executive,Consulting,Oceania,3,3.0,1293,0,Google,0,Prospecting
L23344,Erik Johnson,Barron Inc,Revenue Ops Analyst,Retail,Europe,2,1.0,992,0,Olark Chat,1,Closed Won
L23345,Heather Henderson,Cox-Pope,Revenue Ops Analyst,Finance,Europe,4,4.0,1452,0,Google,0,Qualification
L23346,Peter Wagner,Garza-Fletcher,Growth Lead,Software,Europe,0,0.0,0,1,Olark Chat,0,Negotiation
L23347,Jennifer Davies,"Whitaker, Kemp and May",Marketing Manager,Retail,Europe,5,2.5,146,1,Direct Traffic,1,Closed Lost
L23348,Barbara Adkins,"Rangel, Douglas and Berry",Growth Lead,Consulting,South America,3,3.0,47,0,Google,0,Prospecting
L23349,Maria Cross,Murphy Inc,Account Manager,Finance,Europe,3,1.5,30,2,Direct Traffic,0,Qualification
L23350,William Schaefer,Davis Group,Business Development Executive,Consulting,Oceania,0,0.0,0,0,Olark Chat,0,Prospecting
L23351,Adam Ortiz,Rodriguez-Silva,Business Development Executive,Manufacturing,Oceania,0,0.0,0,1,Olark Chat,1,Qualification
L23352,Eric Torres,Hudson-Schultz,VP of Marketing,Technology,Europe,0,0.0,0,0,Welingak Website,1,Negotiation
L23353,Angela Thomas,Kim Ltd,Head of Sales,Retail,North America,2,2.0,931,0,Direct Traffic,1,Prospecting
L23354,Kelly Webb,Larson-Shaw,Sales Director,Consulting,Europe,6,6.0,30,0,Organic Search,0,Prospecting
L23355,Mr. Timothy Buck III,Campbell Ltd,Growth Lead,Manufacturing,Asia,0,0.0,0,0,Olark Chat,1,Prospecting
L23356,Jennifer Ramirez,Stark-Smith,VP of Marketing,Software,Oceania,2,2.0,31,0,Direct Traffic,0,Closed Won
L23357,Jennifer Hammond,Andrews-Coffey,Chief Product Officer,Consulting,Asia,3,3.0,560,0,Organic Search,0,Qualification
L23358,Richard Flores,Sawyer Inc,Sales Director,Finance,Oceania,6,6.0,307,1,Google,0,Proposal
L23359,Katherine Adams,"Bishop, Brooks and Barr",Marketing Manager,Healthcare,Europe,2,2.0,402,0,Direct Traffic,0,Prospecting
L23360,Misty Craig,Bartlett-Williams,Chief Product Officer,Healthcare,Asia,1,1.0,1716,0,Google,1,Closed Won
L23361,Anthony Franklin,"Smith, Green and Heath",Marketing Manager,Manufacturing,Europe,0,0.0,0,0,Olark Chat,0,Proposal
L23362,Cody Ryan,Levine Inc,Chief Product Officer,Technology,Oceania,6,3.0,116,0,Google,1,Negotiation
L23363,Sharon Mahoney MD,"French, Rodriguez and Sanchez",Account Manager,Healthcare,Africa,6,3.0,595,0,Google,1,Qualification
L23364,Alex Smith,Carlson-Davis,Revenue Ops Analyst,Finance,Europe,2,1.0,346,1,Google,0,Prospecting
L23365,Austin Nichols,Watts-Poole,Business Development Executive,Software,Africa,7,1.75,62,0,Direct Traffic,0,Qualification
L23366,Joseph Medina,Robertson-Chavez,Growth Lead,Technology,Oceania,0,0.0,0,0,Olark Chat,1,Prospecting
L23367,Erika Ortiz,Steele LLC,Sales Director,Software,Europe,2,2.0,245,0,Direct Traffic,1,Proposal
L23368,Alicia Baldwin,Anderson and Sons,Sales Director,Retail,Europe,0,0.0,0,1,Reference,1,Qualification
L23369,Philip Garcia,Morris-Torres,Growth Lead,Consulting,South America,2,2.0,129,0,Direct Traffic,0,Proposal
L23370,Michael Williams,Kennedy-Jones,Growth Lead,Healthcare,Oceania,5,2.5,959,2,Direct Traffic,1,Prospecting
L23371,Angela Patel,Delgado-Robinson,Business Development Executive,Consulting,South America,2,2.0,267,2,Direct Traffic,1,Prospecting
L23372,Anthony Rogers,Knapp-Peters,Growth Lead,Technology,Africa,1,1.0,562,0,Direct Traffic,0,Negotiation
L23373,Kimberly Martin,"Smith, Johnson and Clark",VP of Marketing,Consulting,Oceania,1,1.0,1936,0,Google,0,Negotiation
L23374,James Harris,Holmes Group,Head of Sales,Manufacturing,South America,3,3.0,130,1,Google,1,Qualification
L23375,Andrew Turner,Holloway Inc,Business Development Executive,Manufacturing,Europe,4,4.0,3,0,Direct Traffic,0,Qualification
L23376,Shannon Allen,Smith PLC,Marketing Manager,Technology,North America,2,2.0,153,1,Google,0,Closed Won
L23377,Taylor Bauer,"Mueller, Brady and Clark",Sales Director,Technology,Oceania,0,0.0,0,1,Olark Chat,0,Qualification
L23378,Laura Hooper,"Wade, Odom and Stephens",Revenue Ops Analyst,Technology,Asia,3,3.0,1385,1,Google,0,Qualification
L23379,Alexander Blackwell,"Keller, Myers and Ward",VP of Marketing,Healthcare,Asia,4,1.0,1219,1,Google,1,Prospecting
L23380,Megan Jenkins,Newman LLC,Account Manager,Manufacturing,Oceania,2,1.0,1248,0,Organic Search,1,Prospecting
L23381,Melissa Smith,"Howe, Coleman and Bates",Business Development Executive,Healthcare,Asia,3,3.0,85,0,Direct Traffic,0,Proposal
L23382,Dawn Rivera,"Chavez, Stephens and Barnes",Revenue Ops Analyst,Retail,Oceania,8,8.0,1745,0,Organic Search,1,Prospecting
L23383,Glenn Smith,"Greer, Mack and Smith",Revenue Ops Analyst,Software,Africa,0,0.0,0,1,Olark Chat,0,Qualification
L23384,Jennifer White,"Bryant, Rodriguez and Jacobs",Chief Product Officer,Finance,North America,4,2.0,1245,0,Google,1,Prospecting
L23385,Martin Pace,Gonzalez-Collins,Account Manager,Healthcare,Europe,4,4.0,346,0,Google,0,Closed Won
L23386,Jacob Kelley,"Richardson, Miller and Ball",Growth Lead,Manufacturing,Oceania,0,0.0,0,0,Olark Chat,0,Closed Lost
L23387,Christopher Mason,"Ford, Mendoza and Brown",VP of Marketing,Finance,South America,4,4.0,1221,0,Google,1,Qualification
L23388,Katie Sims,Stevenson-Valenzuela,Marketing Manager,Retail,Asia,2,2.0,440,1,Google,1,Negotiation
L23389,Lonnie Flores MD,Nichols Inc,Revenue Ops Analyst,Software,South America,0,0.0,0,1,Reference,1,Closed Won
L23390,Michael Anderson,"Sanchez, Murphy and Mccall",Head of Sales,Finance,Oceania,6,3.0,34,0,Direct Traffic,0,Negotiation
L23391,Mark Thomas,Lee PLC,Marketing Manager,Healthcare,South America,1,1.0,151,0,Google,0,Prospecting
L23392,Mark Johnson,Nielsen LLC,VP of Marketing,Technology,South America,2,2.0,71,1,Google,0,Negotiation
L23393,Michael Burton,"Peck, Trevino and Weber",Head of Sales,Manufacturing,Europe,1,1.0,418,1,Direct Traffic,0,Prospecting
L23394,Alyssa Smith,Stone Group,Growth Lead,Finance,Asia,8,4.0,1286,0,Google,1,Proposal
L23395,Alyssa Williams DDS,Bell-Bush,Account Manager,Healthcare,Oceania,5,2.5,615,0,Organic Search,0,Negotiation
L23396,Michael Christensen,"Booker, Cruz and Gomez",Chief Product Officer,Technology,North America,5,5.0,538,1,Google,1,Proposal
L23397,Ian Hernandez,Flores-Long,Chief Product Officer,Consulting,Europe,5,5.0,498,1,Google,0,Qualification
L23398,Richard Montoya,Collins-Rose,Account Manager,Software,Oceania,0,0.0,0,1,Olark Chat,0,Qualification
L23399,Colleen Hamilton,White-Brown,Account Manager,Healthcare,Africa,8,8.0,1499,0,Direct Traffic,1,Qualification
L23400,Amy Carter,Rivera LLC,Growth Lead,Software,North America,2,2.0,284,0,Direct Traffic,1,Proposal
L23401,Rebecca Haley,"Mcmillan, Johnson and Barnes",Account Manager,Technology,Europe,3,3.0,427,0,Organic Search,0,Qualification
L23402,Stacie Perez,Brown and Sons,Chief Product Officer,Finance,Asia,5,5.0,777,1,Google,1,Closed Lost
L23403,Holly Richardson,Cantu-Wheeler,Chief Product Officer,Retail,Africa,0,0.0,0,1,Olark Chat,0,Negotiation
L23404,Richard Simmons,Parker-Rodriguez,Account Manager,Technology,North America,5,5.0,1417,2,Direct Traffic,0,Prospecting
L23405,Christine Burton,Schultz-Alvarez,Marketing Manager,Manufacturing,Africa,0,0.0,0,0,Olark Chat,0,Prospecting
L23406,Danielle Sullivan,Morales-Walsh,Head of Sales,Finance,South America,0,0.0,0,0,Olark Chat,0,Closed Won
L23407,Daniel Sullivan,"Gaines, Donovan and Hall",Growth Lead,Healthcare,Asia,4,4.0,62,1,Google,1,Prospecting
L23408,Doris Holmes,"Frey, Buck and Walker",Business Development Executive,Software,Asia,5,5.0,698,0,Organic Search,1,Closed Won
L23409,Jessica Galvan,Wells Ltd,Account Manager,Technology,Oceania,0,0.0,0,0,Olark Chat,1,Proposal
L23410,Charles Taylor,Hicks-Thomas,Chief Product Officer,Finance,Europe,0,0.0,0,0,Olark Chat,0,Qualification
L23411,Jeffrey West,"Sherman, Moss and Welch",Account Manager,Technology,Asia,3,3.0,1136,0,Google,1,Closed Won
L23412,Kristin Munoz,Rodgers Group,Chief Product Officer,Finance,Asia,0,0.0,0,0,Reference,0,Prospecting
L23413,Lori Fletcher,Miller Ltd,Head of Sales,Technology,Europe,5,5.0,375,2,Google,0,Negotiation
L23414,Michele Cooper,Mcdowell Group,Account Manager,Technology,Oceania,4,4.0,776,1,Google,1,Qualification
L23415,Randy Green,Combs-Robertson,Business Development Executive,Retail,Asia,0,0.0,0,2,Olark Chat,0,Negotiation
L23416,Jennifer Burns,"Tran, Rogers and Flynn",Revenue Ops Analyst,Consulting,Europe,14,2.0,634,1,Google,1,Negotiation
L23417,Brian Gallagher,"Howard, Gonzalez and Young",Head of Sales,Manufacturing,South America,2,2.0,162,0,Direct Traffic,0,Qualification
L23418,David Lopez,Smith Inc,Account Manager,Finance,Europe,3,3.0,1759,1,Direct Traffic,1,Closed Won
L23419,Sharon Hickman,Farrell-Lucas,Revenue Ops Analyst,Consulting,Europe,2,2.0,1498,2,Direct Traffic,1,Closed Won
L23420,Kathleen Bryan,"Kelly, James and Raymond",Revenue Ops Analyst,Consulting,Asia,0,0.0,0,0,Olark Chat,0,Prospecting
L23421,Teresa Kirk,Dunn Inc,Revenue Ops Analyst,Consulting,South America,0,0.0,0,0,Reference,1,Prospecting
L23422,Shannon Parks,"Sellers, Williams and Jones",Business Development Executive,Consulting,Asia,0,0.0,0,0,Reference,1,Negotiation
L23423,Bryan Jones,Acosta-Carlson,Growth Lead,Manufacturing,South America,0,0.0,0,3,Olark Chat,0,Qualification
L23424,Joshua Wilson,Jones and Sons,VP of Marketing,Software,Asia,13,2.6,58,0,Google,0,Qualification
L23425,James Hughes,"Byrd, Smith and Butler",Sales Director,Finance,Africa,2,2.0,222,0,Direct Traffic,0,Prospecting
L23426,Jamie Gordon,"Silva, Torres and Watkins",Business Development Executive,Consulting,Asia,3,3.0,1132,0,Google,0,Prospecting
L23427,Tiffany Gardner,Pierce LLC,Growth Lead,Software,North America,2,2.0,139,0,Google,0,Prospecting
L23428,Stephanie Kelley,"Cain, Allen and Adams",Account Manager,Finance,North America,6,2.0,49,0,Google,0,Qualification
L23429,Valerie Erickson,Trevino LLC,Chief Product Officer,Retail,Africa,3,3.0,232,0,Google,0,Proposal
L23430,Kimberly Gordon,"Lopez, Randall and Hunter",Business Development Executive,Consulting,Oceania,0,0.0,0,0,Reference,1,Qualification
L23431,Melissa Hawkins,"Russell, Beasley and Fox",Marketing Manager,Software,Oceania,0,0.0,0,0,Olark Chat,0,Proposal
L23432,Dustin Horne,"Carney, Fischer and Smith",Head of Sales,Consulting,South America,2,1.0,1528,1,Organic Search,0,Prospecting
L23433,Corey Foster,Rodriguez-Howard,Sales Director,Manufacturing,South America,1,1.0,343,0,Direct Traffic,0,Negotiation
L23434,Richard Arnold,Brown Ltd,Chief Product Officer,Consulting,Europe,3,1.5,881,0,Google,1,Qualification
L23435,Daniel Smith,"Odom, Flores and Johnson",Account Manager,Healthcare,Europe,2,2.0,353,1,Organic Search,1,Qualification
L23436,Maria Shannon,"Odom, Ray and Mcgee",Sales Director,Software,Africa,0,0.0,0,1,Reference,1,Prospecting
L23437,Dakota Bullock DDS,Stephens-Carlson,VP of Marketing,Retail,Asia,3,3.0,108,0,Google,0,Prospecting
L23438,Roberta Dudley,Jackson Inc,VP of Marketing,Manufacturing,Asia,8,1.6,1289,1,Google,1,Prospecting
L23439,Jennifer Bailey,Livingston PLC,Sales Director,Technology,Oceania,9,3.0,1482,0,Google,1,Negotiation
L23440,Donna Ford DVM,Aguilar Ltd,Head of Sales,Manufacturing,Oceania,3,1.5,491,1,Google,0,Closed Lost
L23441,Alexis Holland,"Russell, Nelson and Anderson",Business Development Executive,Manufacturing,Asia,2,2.0,1161,0,Google,0,Prospecting
L23442,David Hart,Nelson-Phillips,Head of Sales,Retail,South America,2,2.0,1651,0,Direct Traffic,1,Proposal
